Listing_ID,Host_Name,Property_Type,Location,Bedrooms,Bathrooms,Accommodates,Review_Score,Number_of_Reviews,Superhost,Host_Experience,Cleaning_Fee,Minimum_Nights,Amenities_Score,Instant_Bookable
997409,Anna Khan,Apartment,Outer Suburb,1,1,2,4.58,25,No,1,62.0,1,7.0,Yes
997161,William Wilson,Apartment,Inner Suburb,3,2,6,4.15,14,No,1,80.0,4,7.0,Yes
996881,Michael Chen,Apartment,Outer Suburb,1,2,4,4.33,21,Yes,2,42.0,3,3.0,No
994856,Priya Walker,House,Regional,2,1,5,4.66,17,No,2,53.0,2,4.0,No
990723,Arjun Lee,Townhouse,Inner Suburb,3,3,8,4.43,17,No,6,59.0,1,5.0,Yes
996444,Linh Thomas,House,Regional,4,3,10,4.36,20,Yes,1,86.0,5,5.0,No
994001,Arjun Le,Apartment,Outer Suburb,2,2,3,4.09,89,No,15,80.0,3,6.0,No
993928,Noah Anderson,Apartment,Outer Suburb,1,2,1,4.62,32,No,1,54.0,1,6.0,Yes
994469,Thomas King,House,Outer Suburb,2,2,6,4.54,82,No,15,52.0,2,5.0,Yes
997558,Samuel Young,Studio,Regional,1,2,3,4.25,16,No,2,36.0,1,5.0,Yes
991547,Grace Chen,Apartment,Inner Suburb,3,2,8,4.03,87,No,2,87.0,2,7.0,No
991627,Grace Wang,Apartment,CBD,2,2,5,4.65,51,N,4,54.0,2,4.0,No
992301,Mei Smith,House,Inner Suburb,2,2,4,4.36,48,No,6,56.0,2,4.0,Yes
992018,Omar Ali,Apartment,Inner Suburb,2,1,4,4.28,43,Yes,9,78.0,3,7.0,Yes
992300,Lucas Anderson,Villa,Regional,4,2,8,4.6,99,Yes,6,86.0,2,5.0,Yes
992308,Jack Lee,House,Inner Suburb,4,2,8,4.47,89,Yes,5,78.0,1,7.0,No
996200,Emma Brown,House,Outer Suburb,4,3,8,4.88,103,Yes,0,95.0,5,,No
996849,Isla Singh,Apartment,Inner Suburb,1,2,2,4.02,126,Yes,10,43.0,3,3.0,No
991041,Michael Le,Apartment,Regional,1,1,2,4.73,51,No,3,40.0,1,5.0,Yes
990587,Mia Le,Villa,Inner Suburb,5,3,10,4.64,13,No,1,84.0,2,7.0,Yes
990343,Jack Patel,House,CBD,2,1,6,,98,No,7,,1,7.0,No
994647,Linh Nguyen,Villa,Regional,5,3,10,4.26,32,No,1,91.0,1,9.0,Yes
991264,Emma Young,villa,Outer Suburb,4,3,8,3.92,34,No,3,100.0,1,9.0,No
994488,Grace Singh,Apartment,CBD,1,1,4,4.27,55,No,12,56.0,2,4.0,Yes
996057,Minh Martin,Studio,Inner Suburb,1,2,4,4.38,45,Yes,3,53.0,2,5.0,Yes
992044,Mia Le,Studio,Regional,1,1,4,4.31,18,No,1,43.0,3,5.0,Yes
993840,Zoe Clark,Townhouse,Inner Suburb,4,2,9,4.38,7,No,2,76.0,2,7.0,Yes
995938,Linh Ali,Apartment,Outer Suburb,2,2,4,4.34,54,No,5,84.0,2,7.0,Yes
997562,Ben Smith,Studio,Outer Suburb,1,1,3,4.61,45,No,15,54.0,4,6.0,Yes
990982,Oliver Lee,Apartment,Outer Suburb,1,2,3,4.83,61,Yes,15,51.0,1,7.0,Yes
993023,Mei Wilson,Apartment,CBD,1,1,3,3.99,12,No,0,45.0,1,2.0,Yes
997586,Mei Khan,House,Inner Suburb,4,2,8,5.0,116,Yes,4,90.0,1,8.0,Yes
991779,Amelia Anderson,House,Outer Suburb,4,3,8,4.85,21,Yes,3,87.0,2,7.0,Yes
990640,Mei King,House,Outer Suburb,3,2,7,4.69,29,Yes,3,72.0,2,6.0,No
996375,Jack Walker,Apartment,Outer Suburb,2,2,3,4.31,75,Yes,4,52.0,1,9.0,Yes
997522,Zoe Harris,Villa,Outer Suburb,5,3,10,4.56,58,No,3,94.0,4,6.0,No
991347,Mei Jones,Studio,Outer Suburb,1,1,3,4.25,4,No,1,43.0,3,5.0,Yes
990056,Michael Patel,House,Regional,3,3,5,4.65,23,No,4,67.0,10,4.0,Yes
994530,Henry Chen,Studio,Outer Suburb,1,2,1,4.39,20,No,1,53.0,2,7.0,Yes
991274,Grace Wang,Townhouse,Outer Suburb,4,3,9,4.29,108,No,3,89.0,1,5.0,No
995169,Ben Ali,Townhouse,Inner Suburb,2,2,6,4.29,40,Yes,6,47.0,1,7.0,Yes
994080,Ben Ali,House,CBD,3,3,6,4.4,40,No,1,78.0,2,5.0,Yes
997401,Priya Nguyen,Apartment,Regional,2,2,5,3.93,64,No,14,77.0,2,7.0,No
995560,Ava Anderson,Apartment,Outer Suburb,2,2,4,4.55,56,No,15,53.0,3,3.0,Yes
990997,Anna Tran,House,CBD,3,2,8,4.51,15,No,3,62.0,7,6.0,No
990002,Sarah Chen,Studio,Inner Suburb,1,1,2,4.56,17,No,2,30.0,2,2.0,Yes
994229,David Chen,Apartment,Outer Suburb,1,1,2,4.65,129,No,9,53.0,4,5.0,No
993138,Ben Taylor,House,Outer Suburb,2,2,3,4.28,40,Yes,13,77.0,3,6.0,Yes
996371,Chloe Le,House,Outer Suburb,3,2,6,4.56,76,No,2,79.0,2,7.0,Yes
991678,Liam Martin,Apartment,CBD,2,2,4,4.03,33,No,2,46.0,2,3.0,Yes
990717,Ben Ali,Apartment,Regional,1,2,3,5.0,77,Yes,5,47.0,2,8.0,No
993245,Emily Harris,House,Inner Suburb,4,3,8,4.65,86,Yes,15,79.0,1,6.0,Yes
990852,Amelia Brown,Townhouse,Inner Suburb,3,3,6,4.2,27,No,9,82.0,2,6.0,No
991692,Arjun Lee,Studio,Outer Suburb,1,1,4,3.97,61,No,4,37.0,2,7.0,No
990988,Henry Martin,Apartment,CBD,2,1,4,4.71,84,No,5,44.0,3,3.0,Yes
997866,Henry Jones,Apartment,Inner Suburb,2,2,4,4.5,35,No,4,61.0,4,5.0,Yes
994721,Arjun White,Apartment,CBD,1,1,2,4.41,70,Yes,10,42.0,1,6.0,Yes
997825,Sophie Anderson,Studio,Inner Suburb,1,1,3,4.32,10,No,4,42.0,5,2.0,No
991166,Henry Lee,Apartment,Regional,1,1,1,4.28,23,No,6,49.0,1,3.0,Yes
995956,William Clark,House,CBD,3,2,5,4.43,154,Yes,15,67.0,3,7.0,Yes
996716,Liam Lee,Apartment,CBD,1,1,1,3.99,22,No,6,37.0,2,3.0,Yes
993555,Ben Patel,Studio,Regional,1,1,4,4.45,50,Yes,4,63.0,2,6.0,No
994835,Arjun White,Townhouse,Regional,3,3,8,4.04,147,No,1,66.0,1,4.0,Yes
991316,Linh Harris,Apartment,Inner Suburb,1,2,3,4.44,35,No,11,61.0,2,4.0,Yes
990849,Emma Walker,Apartment,CBD,2,2,6,4.48,94,Yes,5,64.0,1,8.0,Yes
994221,Omar Patel,House,Inner Suburb,4,2,8,4.28,7,No,1,93.0,1,7.0,Yes
990005,Sarah Brown,House,Outer Suburb,4,2,8,4.39,100,No,0,86.0,1,8.0,Yes
996524,Oliver Jones,Townhouse,Regional,3,3,6,4.48,9,No,3,77.0,1,4.0,No
990862,Amelia Singh,House,CBD,4,3,8,4.33,13,No,0,81.0,1,6.0,Yes
997869,Ava Scott,Townhouse,CBD,2,2,4,4.06,92,No,11,66.0,1,7.0,Yes
994141,Grace Scott,Townhouse,CBD,2,2,4,4.62,47,No,1,64.0,2,6.0,Yes
997882,Omar Scott,House,CBD,5,3,10,4.72,43,No,2,110.0,3,7.0,No
992031,Sophie Jones,House,CBD,2,2,6,4.34,9,No,3,76.0,1,6.0,Yes
996090,Priya Taylor,House,Inner Suburb,4,3,9,4.57,45,Yes,2,84.0,7,8.0,Yes
993567,Ben Patel,Townhouse,Inner Suburb,3,3,7,4.53,39,No,15,56.0,3,4.0,Yes
992925,Jack Brown,House,Regional,3,2,6,4.2,148,No,5,79.0,1,7.0,Yes
993413,James Young,House,CBD,3,3,6,4.55,22,No,1,83.0,1,5.0,No
990231,Noah Smith,House,Inner Suburb,3,3,6,,89,Yes,1,,1,4.0,Yes
995205,Priya White,Apartment,CBD,2,2,4,4.63,34,No,5,59.0,1,5.0,No
992280,David Brown,Townhouse,Outer Suburb,3,3,6,4.49,24,No,2,75.0,1,6.0,Yes
992502,Anna Wilson,House,CBD,2,2,6,3.94,12,No,1,70.0,3,4.0,Yes
994739,Daniel Khan,Apartment,Inner Suburb,2,2,6,4.11,38,No,3,60.0,1,6.0,No
993110,Sarah Wilson,House,CBD,3,2,8,4.06,8,No,2,60.0,2,3.0,No
994497,Emily Ali,Studio,Inner Suburb,1,2,4,4.65,6,No,0,47.0,2,5.0,No
996042,Omar Wilson,Apartment,Inner Suburb,2,1,4,4.93,20,No,1,63.0,3,6.0,Yes
994806,Jack Scott,Studio,Inner Suburb,1,1,4,3.99,88,No,4,45.0,1,6.0,Yes
993735,Ben Scott,Apartment,CBD,2,2,3,4.52,40,No,11,62.0,2,4.0,Yes
994548,Lucas Clark,Studio,CBD,1,2,2,4.94,54,Yes,2,38.0,2,7.0,Yes
997122,Emily Walker,Apartment,CBD,1,2,3,,148,Yes,6,,2,3.0,Yes
992561,Priya Ali,Studio,Regional,1,2,3,4.31,54,No,1,68.0,1,7.0,Yes
993632,Mei Smith,House,Inner Suburb,3,2,6,4.43,60,No,15,46.0,1,6.0,Yes
993331,Jack Ali,Townhouse,Outer Suburb,3,3,5,4.62,41,Yes,1,83.0,2,6.0,Yes
990752,Lucas Brown,House,Regional,5,2,10,4.64,152,Yes,11,100.0,2,7.0,Yes
991826,James Brown,Villa,CBD,3,3,8,4.89,81,Yes,1,78.0,1,7.0,Yes
997034,Emily Tran,Studio,CBD,1,2,2,4.38,39,No,5,54.0,3,4.0,Yes
991394,Olivia Nguyen,Studio,CBD,1,1,1,4.65,41,Yes,10,45.0,1,9.0,Yes
997620,An Patel,House,Outer Suburb,2,2,5,4.61,49,No,1,44.0,2,5.0,No
992262,Anna Jones,Studio,Outer Suburb,1,2,2,4.51,52,Yes,2,63.0,2,4.0,No
993132,Mai Smith,House,Inner Suburb,3,3,6,4.27,43,No,5,79.0,10,7.0,No
991788,Lucas Khan,House,Outer Suburb,5,4,10,4.46,42,No,10,106.0,2,7.0,No
995380,Omar Young,House,CBD,4,3,10,4.15,37,No,3,93.0,7,7.0,Yes
996349,Liam White,Townhouse,Inner Suburb,2,2,4,4.95,56,Yes,2,52.0,4,7.0,Yes
991478,Ethan Ali,Apartment,Inner Suburb,3,2,8,4.67,84,No,0,77.0,1,6.0,No
994212,Olivia Harris,House,Regional,4,2,9,4.46,41,Yes,7,86.0,4,8.0,Yes
992772,Chloe Young,Villa,Inner Suburb,5,3,10,4.51,90,Yes,8,106.0,1,9.0,Yes
996602,Liam Smith,Studio,Inner Suburb,1,2,2,4.85,33,Yes,1,61.0,7,6.0,Yes
994310,Ethan Scott,Apartment,CBD,1,1,3,4.97,45,Yes,0,67.0,2,8.0,No
992081,William Brown,Apartment,Inner Suburb,1,2,2,4.29,28,No,1,46.0,1,4.0,Yes
990133,Grace Le,Apartment,Inner Suburb,1,1,3,4.91,36,Yes,1,45.0,14,6.0,No
997822,David Wilson,Studio,Outer Suburb,1,1,3,4.49,52,No,2,55.0,10,5.0,Yes
994133,Minh Smith,Apartment,CBD,2,2,3,4.5,100,Yes,5,63.0,2,6.0,No
995547,Henry Singh,House,Outer Suburb,5,3,10,4.49,6,No,0,89.0,5,4.0,Yes
996604,Ethan White,Apartment,Outer Suburb,3,2,5,4.84,93,No,0,67.0,2,7.0,Yes
993080,Priya Lee,Apartment,Regional,2,1,3,4.13,11,No,3,54.0,3,5.0,No
994753,Mei Clark,Studio,Outer Suburb,1,1,2,4.79,26,No,0,41.0,2,4.0,Yes
996798,Daniel Patel,Apartment,Inner Suburb,2,3,6,4.68,94,Yes,3,59.0,3,5.0,Yes
997817,Lily Lee,Townhouse,Inner Suburb,3,2,8,4.34,105,Yes,6,87.0,7,7.0,Yes
992388,Noah Walker,Apartment,Outer Suburb,2,1,6,4.49,187,No,3,65.0,1,7.0,Yes
994621,Mia Martin,Apartment,CBD,1,1,4,4.49,85,Yes,1,57.0,1,6.0,Yes
992185,Ethan Young,Apartment,CBD,1,1,2,4.28,124,No,15,67.0,2,8.0,No
996969,Wei Taylor,Apartment,Inner Suburb,1,1,1,4.68,20,No,0,48.0,2,9.0,Yes
994113,Emily Scott,Apartment,Outer Suburb,3,2,7,4.14,29,No,1,74.0,1,5.0,Yes
991592,Wei Harris,Apartment,Regional,1,1,4,4.17,10,No,4,27.0,1,2.0,No
994277,Mia Khan,Studio,CBD,1,2,4,4.57,21,Yes,2,75.0,1,6.0,No
996959,Ava Anderson,Townhouse,Inner Suburb,2,2,3,4.72,69,Yes,7,70.0,3,9.0,Yes
994341,Chloe Tran,House,CBD,4,3,8,4.93,142,Yes,11,73.0,1,6.0,Yes
994307,Ava Scott,House,CBD,2,2,5,4.12,6,No,1,66.0,1,5.0,Yes
994762,Linh Thomas,House,Inner Suburb,2,1,4,4.14,32,Yes,3,51.0,7,5.0,No
990906,Emily Martin,Apartment,Regional,2,2,5,4.54,101,Yes,15,63.0,2,9.0,Yes
991828,Minh Harris,Apartment,Inner Suburb,1,1,3,4.27,26,No,4,50.0,3,4.0,No
994225,Omar Wang,Apartment,Inner Suburb,1,1,2,4.3,56,No,5,63.0,4,7.0,Yes
993589,Mai Tran,Apartment,Outer Suburb,1,1,4,4.29,10,No,4,55.0,2,6.0,Yes
995073,Olivia Ali,Apartment,Outer Suburb,1,2,2,4.62,143,Yes,3,56.0,1,4.0,Yes
996593,Mei Tran,Studio,Inner Suburb,1,1,1,4.52,29,No,1,53.0,2,6.0,No
991886,Grace Singh,Townhouse,CBD,3,3,6,4.32,73,Yes,3,69.0,3,6.0,Yes
990112,Grace Singh,House,Outer Suburb,4,3,8,4.59,190,Yes,7,90.0,3,4.0,No
996024,Chloe Walker,Apartment,Outer Suburb,1,1,2,4.4,71,No,8,39.0,1,5.0,Yes
997081,Lucas Clark,House,Outer Suburb,4,3,7,3.98,73,No,6,89.0,2,4.0,Yes
997160,Lucas Lee,Villa,Inner Suburb,4,3,7,4.42,78,Yes,9,81.0,1,6.0,No
994205,Samuel Clark,Apartment,Inner Suburb,1,2,3,4.92,144,No,3,43.0,3,5.0,No
991284,Amelia Lee,House,CBD,3,3,6,4.55,244,Yes,15,79.0,2,6.0,No
990978,William Taylor,Townhouse,CBD,2,2,4,4.47,26,No,3,64.0,1,6.0,Yes
992449,Ben Smith,Apartment,CBD,1,1,2,4.54,6,No,1,53.0,3,5.0,No
990922,Thomas Wilson,Apartment,Inner Suburb,2,1,4,3.95,42,No,6,54.0,3,3.0,No
992186,Ethan Martin,House,Inner Suburb,5,3,10,4.53,32,No,2,100.0,1,8.0,Yes
994724,David Smith,Studio,Inner Suburb,1,1,2,4.75,23,No,4,52.0,10,7.0,No
996006,Isla Walker,Townhouse,Outer Suburb,4,3,10,4.7,41,Yes,2,99.0,4,9.0,Yes
991693,Oliver Harris,Apartment,Outer Suburb,2,2,3,4.46,33,No,2,71.0,1,7.0,Yes
990689,Ava Smith,Apartment,Outer Suburb,1,1,3,4.57,51,Yes,4,39.0,3,5.0,No
996269,Linh Nguyen,Studio,Inner Suburb,1,1,1,4.48,129,Yes,3,57.0,1,7.0,No
995577,James Smith,Apartment,Inner Suburb,2,1,4,3.76,9,No,0,43.0,1,2.0,No
997902,Mia Wang,Apartment,Inner Suburb,1,1,2,4.13,15,No,3,63.0,2,5.0,Yes
996951,David King,Apartment,Regional,3,3,5,,33,No,15,,3,8.0,Yes
995957,Chloe Martin,Apartment,Outer Suburb,2,2,3,4.64,101,No,1,50.0,1,6.0,No
990171,Priya Le,Townhouse,CBD,3,1,5,4.14,15,No,3,77.0,2,7.0,No
992140,Priya Tran,Apartment,CBD,1,2,2,5.0,38,Yes,10,66.0,1,6.0,No
997715,William Singh,Studio,Outer Suburb,1,1,4,4.5,90,No,1,34.0,3,3.0,No
997836,Emily Thomas,Apartment,Inner Suburb,2,2,6,4.55,16,No,3,55.0,2,3.0,Yes
993516,William White,House,Outer Suburb,3,3,6,4.97,48,No,4,82.0,3,7.0,Yes
995223,Jack Wang,Apartment,Outer Suburb,1,2,2,4.43,29,No,0,43.0,1,5.0,No
995834,Ethan Ali,Villa,Inner Suburb,4,3,9,4.66,22,Yes,5,74.0,4,7.0,No
994890,Sarah Thomas,House,Outer Suburb,4,3,9,4.65,120,No,6,97.0,2,8.0,No
991588,Isla Harris,House,Regional,4,2,10,4.82,67,No,1,92.0,3,10.0,No
995972,Omar Taylor,Apartment,Outer Suburb,1,1,3,4.43,4,No,1,35.0,7,3.0,Yes
994546,Zoe Taylor,Apartment,CBD,1,1,2,4.62,3,No,1,54.0,3,,Yes
990170,Jack Young,Townhouse,Outer Suburb,2,2,4,4.87,118,Yes,9,55.0,10,7.0,Yes
990955,Arjun Anderson,House,CBD,2,1,4,4.21,244,No,0,60.0,2,6.0,No
994018,Liam King,Apartment,Outer Suburb,1,1,2,4.53,21,No,3,47.0,2,5.0,Yes
996587,Ethan Walker,Studio,CBD,1,1,2,4.8,57,Yes,4,42.0,3,7.0,Yes
991608,Olivia Le,Apartment,CBD,1,2,3,5.0,56,No,2,41.0,1,6.0,Yes
992284,Sarah Brown,Apartment,Outer Suburb,2,1,5,4.16,62,No,3,48.0,3,5.0,Yes
997047,James King,Apartment,Outer Suburb,1,1,3,4.47,45,No,6,42.0,2,6.0,Yes
991206,Lily Chen,House,Inner Suburb,2,2,3,4.56,155,Yes,1,60.0,1,4.0,Yes
995055,Sarah King,House,CBD,4,2,7,4.1,40,No,1,80.0,10,5.0,No
992493,Lucas Wang,Apartment,Outer Suburb,2,2,5,4.3,26,Yes,4,71.0,3,6.0,Yes
993233,James King,Townhouse,Outer Suburb,2,2,4,4.68,20,No,6,61.0,2,3.0,No
991958,Samuel Martin,Apartment,Inner Suburb,1,1,2,4.67,16,No,1,33.0,2,3.0,No
995278,Emily Brown,Apartment,Outer Suburb,1,2,3,4.59,42,Yes,4,77.0,2,8.0,Yes
995680,William Singh,Studio,Outer Suburb,1,2,2,4.4,75,No,1,49.0,3,3.0,Yes
992126,Daniel Wilson,Apartment,Outer Suburb,1,1,2,4.33,160,No,1,29.0,2,4.0,Yes
995702,Linh Jones,Townhouse,Outer Suburb,2,2,4,4.57,54,Yes,5,76.0,2,7.0,Yes
993196,Olivia Harris,Studio,Regional,1,2,4,4.28,22,No,6,51.0,1,7.0,Yes
993536,Anna Smith,House,Inner Suburb,4,3,9,,52,No,10,,1,8.0,Yes
991611,Michael Wilson,Apartment,Inner Suburb,1,1,1,4.42,26,No,0,57.0,2,5.0,Yes
994388,David Harris,Studio,Inner Suburb,1,1,1,4.94,187,Yes,15,39.0,2,4.0,Yes
991702,Priya Wang,Apartment,Regional,1,2,3,4.8,17,No,1,49.0,2,6.0,Yes
995288,An Patel,Apartment,Inner Suburb,2,2,4,4.78,30,No,6,48.0,2,5.0,No
996495,Daniel Thomas,House,Outer Suburb,3,2,6,4.55,63,No,7,77.0,1,5.0,Yes
992653,Omar Jones,House,Outer Suburb,3,2,6,4.38,23,No,3,60.0,1,6.0,No
997722,Hannah Harris,Townhouse,CBD,3,2,6,4.21,52,No,1,84.0,1,7.0,Yes
995519,Emma Lee,Studio,Inner Suburb,1,2,3,4.51,97,Yes,7,41.0,1,4.0,No
993888,Zoe King,Apartment,CBD,1,1,2,4.54,23,No,2,50.0,1,7.0,No
997498,Jack Singh,Studio,Inner Suburb,1,2,2,4.26,9,No,1,50.0,1,4.0,No
990647,William Smith,Apartment,CBD,1,1,2,4.45,133,No,8,48.0,3,7.0,Yes
992566,Omar Jones,House,Inner Suburb,4,4,8,4.49,25,No,1,77.0,1,4.0,Yes
996430,Lucas White,Apartment,Inner Suburb,1,1,2,4.32,21,No,7,33.0,3,5.0,No
992824,Sophie Patel,Apartment,CBD,1,1,4,4.3,30,No,2,46.0,1,5.0,Yes
993899,Lucas Lee,Studio,Inner Suburb,1,1,1,4.48,41,No,1,38.0,2,5.0,Yes
992171,Wei Scott,Apartment,CBD,2,1,4,4.03,22,No,0,60.0,1,7.0,No
994109,Olivia Patel,Apartment,Inner Suburb,1,1,3,4.27,36,No,1,41.0,1,5.0,Yes
996656,An Anderson,HOUSE,Regional,4,3,10,4.43,19,No,5,95.0,1,7.0,No
991749,Mia Scott,House,Inner Suburb,3,2,8,4.9,75,No,7,68.0,1,8.0,Yes
993911,Chloe Ali,Apartment,Outer Suburb,1,1,2,4.38,91,No,4,47.0,1,3.0,No
994051,Oliver Harris,Townhouse,Inner Suburb,4,3,10,4.53,48,Yes,6,90.0,2,8.0,No
991670,Aisha Scott,Villa,CBD,2,2,4,4.47,24,No,3,84.0,1,7.0,Yes
993432,An Scott,Townhouse,Outer Suburb,3,2,7,4.43,23,No,7,85.0,1,4.0,No
991562,Mia Singh,Apartment,Inner Suburb,2,2,3,4.96,56,Yes,6,50.0,3,6.0,Yes
997309,Olivia Nguyen,Studio,Inner Suburb,1,2,3,4.1,32,No,2,60.0,3,5.0,Yes
991387,Emma Wang,Apartment,Regional,2,3,3,4.38,18,No,6,69.0,1,7.0,Yes
996223,Chloe White,Apartment,Regional,1,2,4,4.26,66,No,1,38.0,1,4.0,Yes
990021,Grace Lee,House,CBD,2,2,5,,82,No,3,,1,5.0,No
994671,Sophie Martin,House,Inner Suburb,3,2,7,4.42,82,Yes,3,73.0,5,5.0,Yes
994974,Zoe Lee,House,CBD,4,2,7,4.34,78,No,11,73.0,1,5.0,Yes
993287,Priya Thomas,Studio,Outer Suburb,1,1,2,4.51,58,No,4,36.0,2,3.0,Yes
992331,Jack Lee,House,Regional,4,2,9,4.2,18,No,6,64.0,1,5.0,Yes
996446,Grace Nguyen,Townhouse,CBD,2,2,4,4.3,80,Yes,6,68.0,1,5.0,No
996510,Priya Khan,Apartment,Inner Suburb,1,1,2,4.52,62,Yes,2,35.0,2,6.0,Yes
990923,Liam Khan,Apartment,Inner Suburb,2,3,5,4.35,43,No,6,79.0,3,7.0,Yes
990069,Samuel Singh,Apartment,Regional,2,2,5,4.02,99,No,2,59.0,2,3.0,Yes
992611,An Tran,House,Inner Suburb,4,3,8,4.46,80,Yes,3,62.0,1,5.0,No
992244,Ava Khan,Townhouse,Inner Suburb,4,3,9,4.69,100,Yes,2,99.0,1,7.0,No
990092,Minh Walker,Studio,Outer Suburb,1,2,2,4.61,21,No,1,57.0,1,5.0,No
995072,Minh Patel,House,Outer Suburb,3,2,8,4.5,42,No,5,76.0,2,7.0,No
992028,Thomas Martin,Townhouse,CBD,3,2,7,3.97,164,No,0,56.0,1,5.0,No
995399,Arjun Ali,House,Outer Suburb,4,3,8,4.03,49,No,0,94.0,3,5.0,Yes
992024,William Martin,Apartment,Outer Suburb,2,1,3,4.8,22,Yes,5,63.0,3,5.0,No
997486,Emily Young,Apartment,CBD,2,2,4,4.21,84,No,4,56.0,2,2.0,Yes
993660,An King,Studio,Inner Suburb,1,1,3,4.12,39,Yes,1,54.0,2,5.0,Yes
992497,Daniel King,House,Inner Suburb,2,2,4,4.36,59,No,12,61.0,3,5.0,Yes
993286,Priya Chen,Townhouse,CBD,2,1,3,4.39,123,Yes,14,57.0,3,5.0,No
993600,Noah Khan,Studio,Regional,1,2,2,4.1,61,No,4,61.0,2,3.0,No
995713,An Patel,Apartment,Inner Suburb,1,2,2,5.0,41,No,1,68.0,2,7.0,No
991254,Oliver Wilson,Studio,Regional,1,2,1,3.98,109,No,5,50.0,3,5.0,No
995579,Chloe Thomas,Townhouse,Inner Suburb,2,2,6,,5,No,1,64.0,1,4.0,Yes
993510,Mei Scott,House,Regional,3,1,5,4.41,14,No,3,73.0,2,6.0,Yes
994508,Mia Harris,Apartment,Inner Suburb,1,1,1,4.18,36,No,1,46.0,1,4.0,Yes
994358,David Lee,Apartment,CBD,1,1,4,4.34,35,No,11,45.0,1,5.0,Yes
992562,Lucas White,House,Inner Suburb,2,2,3,4.25,28,Yes,0,58.0,2,5.0,Yes
993334,Michael Taylor,Townhouse,Regional,2,2,4,4.54,100,Yes,2,66.0,1,9.0,Yes
995121,Samuel Taylor,Townhouse,CBD,4,3,9,4.49,84,Yes,3,81.0,5,6.0,No
990481,William Martin,Apartment,CBD,1,1,4,4.36,24,No,1,57.0,1,4.0,Yes
990632,Mai Jones,House,CBD,3,2,6,4.92,28,Yes,3,80.0,2,7.0,Yes
996238,Aisha Wilson,House,Regional,2,1,5,4.79,58,Yes,11,53.0,3,6.0,Yes
995388,Lily Martin,Apartment,Regional,1,1,4,,44,No,1,,3,7.0,Yes
993208,William White,Apartment,CBD,1,1,2,4.15,17,No,1,38.0,3,4.0,Yes
990026,Henry Smith,Apartment,Inner Suburb,2,2,5,4.04,10,No,3,69.0,1,5.0,Yes
990362,Daniel Anderson,Apartment,CBD,2,2,4,4.58,65,Yes,15,78.0,2,7.0,Yes
994608,Aisha Brown,House,Inner Suburb,4,3,7,4.39,116,No,4,92.0,2,8.0,No
992413,William Harris,Apartment,Outer Suburb,1,1,3,4.16,21,No,1,51.0,2,4.0,Yes
993524,Mei King,Villa,CBD,5,3,10,4.57,37,No,5,95.0,1,8.0,No
991950,Oliver Wang,Townhouse,Inner Suburb,2,3,6,4.63,88,Yes,6,49.0,1,6.0,Yes
996448,James Thomas,House,Outer Suburb,3,3,7,4.8,62,Yes,5,74.0,2,6.0,No
996746,Mei Clark,Villa,Outer Suburb,2,2,6,4.01,13,No,1,76.0,2,6.0,Yes
997563,Noah Young,Townhouse,Outer Suburb,3,2,6,4.25,27,No,8,72.0,1,5.0,No
992453,Zoe Smith,Apartment,Outer Suburb,1,2,3,4.81,73,Yes,12,54.0,3,4.0,No
997601,Thomas Nguyen,Townhouse,Inner Suburb,2,2,4,4.65,91,Yes,4,67.0,2,3.0,Yes
990318,Chloe Martin,House,Outer Suburb,4,2,9,4.42,24,No,0,85.0,1,4.0,No
996100,Linh Khan,Apartment,CBD,3,2,8,3.9,24,No,5,77.0,2,5.0,No
995375,Michael King,Townhouse,Outer Suburb,3,2,7,4.06,22,Yes,3,82.0,2,6.0,Yes
997634,Michael White,Apartment,Regional,3,2,5,3.91,40,No,7,77.0,4,9.0,No
992816,Omar Jones,Studio,Outer Suburb,1,2,3,4.54,34,Yes,0,58.0,3,6.0,Yes
995784,William Singh,Studio,Outer Suburb,1,1,3,4.76,69,Yes,1,46.0,2,3.0,No
993114,Emily Harris,Apartment,Regional,2,3,5,4.79,24,Yes,5,64.0,2,5.0,Yes
997148,An Singh,House,CBD,4,3,10,4.27,44,Yes,1,94.0,1,8.0,Yes
995616,Lily Martin,House,Inner Suburb,4,3,8,4.57,96,Yes,8,99.0,4,6.0,Yes
995905,Mia Scott,Townhouse,Regional,4,2,7,4.46,99,No,0,74.0,3,5.0,Yes
990283,Aisha Thomas,Apartment,CBD,1,1,1,4.49,64,Yes,2,55.0,10,6.0,No
992750,Henry Ali,Townhouse,Inner Suburb,2,2,4,4.45,83,No,1,64.0,1,5.0,Yes
997803,Anna Thomas,Apartment,CBD,2,1,3,4.07,8,No,0,47.0,1,3.0,No
995752,Arjun Brown,Apartment,Outer Suburb,3,2,7,,36,Yes,2,,1,9.0,Yes
997290,Minh Wang,Villa,CBD,3,3,5,4.59,37,Yes,7,69.0,1,4.0,No
991011,Grace Jones,Apartment,CBD,2,1,5,4.11,48,No,2,51.0,1,5.0,Yes
992955,Samuel Taylor,House,Regional,4,2,8,4.77,53,Yes,8,78.0,4,6.0,No
993115,Thomas Walker,Villa,CBD,3,2,7,4.57,30,No,5,98.0,2,7.0,Yes
992615,James Jones,Apartment,CBD,1,2,3,4.57,22,No,1,53.0,5,4.0,No
997555,Emma Jones,Studio,CBD,1,1,2,4.75,68,No,11,41.0,5,4.0,No
